0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
18,MINAS GERAIS,286,2.714.064,21.292.666,013,,,,,,,,,,,,,,,,,
19,RONDONIA,24,225.754,1.796.460,013,,,,,,,,,,,,,,,,,
20,SERGIPE,27,277.859,2.318.822,012,,,,,,,,,,,,,,,,,
21,PARÁ,85,978.896,8.690.745,011,,,,,,,,,,,,,,,,,
22,BAHIA,133,1.484.793,14.930.634,010,,,,,,,,,,,,,,,,,
23,PIAUI,34,314.834,3.281.480,010,,,,,,,,,,,,,,,,,
24,ALAGOAS,29,318.984,3.351.543,010,,,,,,,,,,,,,,,,,
25,PARAIBA,45,382.015,4.039.277,009,,,,,,,,,,,,,,,,,
26,TOCANTINS,19,128.053,1.590.248,008,,,,,,,,,,,,,,,,,
27,MARANHÃO,63,544.891,7.114.598,008,,,,,,,,,,,,,,,,,
,Total,3.536,40.190.544,211.755.692,019,,,,,,,,,,,,,,,,,
Fonte: Filme B Box Office Brasil /Pop: IBGE-estimativa 2020 - Pesquisa: Filme B,Fonte: Filme B Box Office Brasil /Pop: IBGE-estimativa 2020 - Pesquisa: Filme B,Fonte: Filme B Box Office Brasil /Pop: IBGE-estimativa 2020 - Pesquisa: Filme B,Fonte: Filme B Box Office Brasil /Pop: IBGE-estimativa 2020 - Pesquisa: Filme B,Fonte: Filme B Box Office Brasil /Pop: IBGE-estimativa 2020 - Pesquisa: Filme B,Fonte: Filme B Box Office Brasil /Pop: IBGE-estimativa 2020 - Pesquisa: Filme B,,,,,,,,,,,,,,,,,
Observações: * ingressos per capita é a divisão do número de espectadores pela população.,Observações: * ingressos per capita é a divisão do número de espectadores pela população.,Observações: * ingressos per capita é a divisão do número de espectadores pela população.,Observações: * ingressos per capita é a divisão do número de espectadores pela população.,Observações: * ingressos per capita é a divisão do número de espectadores pela população.,Observações: * ingressos per capita é a divisão do número de espectadores pela população.,,,,,,,,,,,,,,,,,
,,Topo da página,© Copyright Filme B. Todos os direitos reservados.,,,,,,,,,,,,,,,,,,,
