PIRAJU,SP,1
SOBRAL,CE,2
PORTO FELIZ,SP,1
CACHOEIRO DE ITAPEMIRIM,ES,2
PORTO FERREIRA,SP,1
CALDAS NOVAS,GO,2
PRESIDENTE VENCESLAU,SP,1
VALPARAISO,GO,2
REGISTRO,SP,1
BARBACENA,MG,2
RIBEIRAO PIRES,SP,1
GOVERNADOR VALADARES,MG,2
SANTA CRUZ DAS PALMEIRAS,SP,1
ITABIRA,MG,2
SANTA CRUZ DO RIO PARDO,SP,1
LAVRAS,MG,2
SANTA FE DO SUL,SP,1
PATOS DE MINAS,MG,2
SAO JOAO DA BOA VISTA,SP,1
POUSO ALEGRE,MG,2
SAO JOSE DO RIO PARDO,SP,1
SETE LAGOAS,MG,2
SAO MANUEL,SP,1
TRES CORACOES,MG,2
SAO PEDRO,SP,1
SINOP,MT,2
SERRA NEGRA,SP,1
TANGARA DA SERRA,MT,2
SOCORRO,SP,1
REDENCAO,PA,2
TAQUARITINGA,SP,1
PATOS,PB,2
TIETE,SP,1
GARANHUNS,PE,2
TUPA,SP,1
PETROLINA,PE,2
UBATUBA,SP,1
PARNAIBA,PI,2
VARGEM GRANDE DO SUL,SP,1
APUCARANA,PR,2
VOTUPORANGA,SP,1
CAMPO LARGO,PR,2
PIRASSUNUNGA,SP,1
PARANAGUA,PR,2
GURUPI,TO,1
ARARUAMA,RJ,2
ARRAIAL DO CABO,RJ,2
BARRA MANSA,RJ,2
CABO FRIO,RJ,2
MACAE,RJ,2
RIO DAS OSTRAS,RJ,2
TERESOPOLIS,RJ,2
CACHOEIRINHA,RS,2
LAJEADO,RS,2
NOVA PETROPOLIS,RS,2
SANTA MARIA,RS,2
TRAMANDAI,RS,2
CHAPECO,SC,2
ITAJAI,SC,2
ITAPEMA,SC,2
RIO DO SUL,SC,2
VIDEIRA,SC,2
JOACABA,SC,2
AMERICANA,SP,2
AMPARO,SP,2
ANDRADINA,SP,2
ARARAS,SP,2
BARRETOS,SP,2
FERNANDOPOLIS,SP,2
ITANHAEM,SP,2
ITAPETININGA,SP,2
ITAPEVI,SP,2
ITATIBA,SP,2
LENCOIS PAULISTA,SP,2
LORENA,SP,2
OURINHOS,SP,2
PERUIBE,SP,2
SALTO,SP,2
SÃO CAETANO DO SUL,SP,2
SAO ROQUE,SP,2
SAO SEBASTIAO,SP,2
SERTAOZINHO,SP,2
SUMARE,SP,2
TATUI,SP,2
ARAGUAINA,TO,2
PALMAS DO TOCANTINS,TO,2
CRUZEIRO DO SUL,AC,1
ALAGOINHAS,BA,1
BARREIRAS,BA,1
IBICARAI,BA,1
IPIRA,BA,1
ITAMARAJU,BA,1
LAURO DE FREITAS,BA,1
BRUMADO,BA,1
ITAPIPOCA,CE,1
ALEGRE,ES,1
ARACRUZ,ES,1
CASTELO,ES,1
COLATINA,ES,1
MARATAIZES,ES,1
SAO MATEUS,ES,1
CATALAO,GO,1
CERES,GO,1
FORMOSA,GO,1
GOIANESIA,GO,1
GOIATUBA,GO,1
ITABERAI,GO,1
ITAPURANGA,GO,1
JATAI,GO,1
MORRINHOS,GO,1
IMPERATRIZ,MA,1
ALFENAS,MG,1
ANDRADAS,MG,1
ARAGUARI,MG,1
ARAXA,MG,1
ARCOS,MG,1
BICAS,MG,1
CAMBUI,MG,1
CAMPO BELO,MG,1
CARATINGA,MG,1
CARMO DO RIO CLARO,MG,1
CATAGUASES,MG,1
CAXAMBU,MG,1
CONSELHEIRO LAFAIETE,MG,1
CURVELO,MG,1
FORMIGA,MG,1
GUAXUPE,MG,1
ITAJUBA,MG,1
ITUIUTABA,MG,1
LEOPOLDINA,MG,1
MACHADO,MG,1
MANHUAÇU,MG,1
MANTENA,MG,1
MARIANA,MG,1
MURIAE,MG,1
NOVA SERRANA,MG,1
OLIVEIRA,MG,1
OURO PRETO,MG,1
PARA DE MINAS,MG,1
PARACATU,MG,1
PASSOS,MG,1
PEDRO LEOPOLDO,MG,1
RIO POMBA,MG,1
SAO JOAO DEL REY,MG,1
SAO LOURENCO,MG,1
SAO SEBASTIAO DO PARAISO,MG,1
TEOFILO OTONI,MG,1
TUPACIGUARA,MG,1
UBA,MG,1
VICOSA,MG,1
PATROCINIO,MG,1
NAVIRAI,MS,1
TRES LAGOAS,MS,1
BARRA DO GARCAS,MT,1
CACERES,MT,1
PRIMAVERA DO LESTE,MT,1
SORRISO,MT,1
ALTAMIRA,PA,1
SANTAREM,PA,1
AFOGADOS DA INGAZEIRA,PE,1
SAO LOURENCO DA MATA,PE,1
ANDIRA,PR,1
ARAPONGAS,PR,1
ASTORGA,PR,1
CIANORTE,PR,1
CORNELIO PROCOPIO,PR,1
FRANCISCO BELTRAO,PR,1
GUAIRA,PR,1
IBIPORÃ,PR,1
IRATI,PR,1
IVAIPORA,PR,1
JACAREZINHO,PR,1
MEDIANEIRA,PR,1
MORRETES,PR,1
PARANAVAI,PR,1
PATO BRANCO,PR,1
RIO NEGRO,PR,1
RONDON,PR,1
SANTO ANTONIO DA PLATINA,PR,1
TELEMACO BORBA,PR,1
TOLEDO,PR,1
UMUARAMA,PR,1
UNIAO DA VITORIA,PR,1
CASTRO,PR,1
ARMACAO DOS BUZIOS,RJ,1
BOM JESUS DO ITABAPOANA,RJ,1
ITAPERUNA,RJ,1
MIGUEL PEREIRA,RJ,1
TRES RIOS,RJ,1
VALENCA,RJ,1
MOSSORO,RN,1
ARIQUEMES,RO,1
CACOAL,RO,1
ROLIM DE MOURA,RO,1
VILHENA,RO,1
ALEGRETE,RS,1
ARROIO DO SAL,RS,1
BAGE,RS,1
CACHOEIRA DO SUL,RS,1
CAMAQUA,RS,1
CANELA,RS,1
CARAZINHO,RS,1
CARLOS BARBOSA,RS,1
ERECHIM,RS,1
GRAMADO,RS,1
IJUI,RS,1
OSORIO,RS,1
RIO GRANDE,RS,1
SANTA ROSA,RS,1
SANTANA DO LIVRAMENTO,RS,1
SANTO ANGELO,RS,1
SAO LUIS GONZAGA,RS,1
SAPIRANGA,RS,1
TAQUARA,RS,1
TRES COROAS,RS,1
TRES PASSOS,RS,1
URUGUAIANA,RS,1
VIAMAO,RS,1
MONTENEGRO,RS,1
ARARANGUA,SC,1
CONCORDIA,SC,1
CURITIBANOS,SC,1
SAO FRANCISCO DO SUL,SC,1
TIMBO,SC,1
MAFRA,SC,1
SAO BENTO DO SUL,SC,1
ADAMANTINA,SP,1
ALTINOPOLIS,SP,1
APARECIDA DO NORTE,SP,1
ATIBAIA,SP,1
AVARE,SP,1
BARIRI,SP,1
BARRA BONITA,SP,1
BEBEDOURO,SP,1
BERTIOGA,SP,1
BIRIGUI,SP,1
BOCAINA,SP,1
BOITUVA,SP,1
BOTUCATU,SP,1
BRAGANCA PAULISTA,SP,1
CAÇAPAVA,SP,1
CAMPOS DO JORDAO,SP,1
CAPIVARI,SP,1
CARAGUATATUBA,SP,1
CASA BRANCA,SP,1
CRUZEIRO,SP,1
DESCALVADO,SP,1
DOIS CORREGOS,SP,1
DRACENA,SP,1
EMBU,SP,1
ESPIRITO SANTO DO PINHAL,SP,1
FRANCO DA ROCHA,SP,1
GARCA,SP,1
GUAIRA,SP,1
GUARIBA,SP,1
IGARAPAVA,SP,1
IGUAPE,SP,1
ILHA SOLTEIRA,SP,1
ITAPEVA,SP,1
ITAPIRA,SP,1
ITAPOLIS,SP,1
ITUVERAVA,SP,1
COSMOPOLIS,SP,3
JAGUARIUNA,SP,1
LAGOA SANTA,MG,2
JALES,SP,1
CAMPO MOURAO,PR,2
LEME,SP,1
JI-PARANA,RO,2
MATAO,SP,1
TORRES,RS,2
MIGUELOPOLIS,SP,1
CATANDUVA,SP,2
MIRASSOL,SP,1
JABOTICABAL,SP,2
MOCOCA,SP,1
Fonte: Filme B Box Office - Pesquisa: Filme B,Fonte: Filme B Box Office - Pesquisa: Filme B,Fonte: Filme B Box Office - Pesquisa: Filme B
"Observações: Segundo o IBGE, Brasília é o único município do DF, e inclui a população das cidades-satélite de Taguatinga, Gama e Sobradinho. Portanto incluímos os números/cinemas dessas localidades nos totais acima.","Observações: Segundo o IBGE, Brasília é o único município do DF, e inclui a população das cidades-satélite de Taguatinga, Gama e Sobradinho. Portanto incluímos os números/cinemas dessas localidades nos totais acima.","Observações: Segundo o IBGE, Brasília é o único município do DF, e inclui a população das cidades-satélite de Taguatinga, Gama e Sobradinho. Portanto incluímos os números/cinemas dessas localidades nos totais acima."
,Topo da página,
